CALENDARYEAR,MONTHNUMBEROFYEAR,DAYNUMBEROFMONTH,CUSTOMERKEY,FIRSTNAME,LASTNAME,YEARLYINCOME,BIRTHDATE,GENDER,TOTAL_QUANTITY
2007,7,3,18208,Latoya,Nara,90000,1975-02-04,F,3
2007,11,22,21379,Colleen,Huang,30000,1954-04-08,F,2
2007,12,23,28319,Ashlee,She,60000,1964-05-15,F,3
2007,10,21,11478,Billy,Hernandez,30000,1977-02-25,M,1
2007,12,21,23084,Christian,Shan,40000,1981-10-28,M,2
2007,1,29,17782,Casey,Shan,40000,1972-11-16,F,1
2007,12,29,14415,William,Davis,60000,1955-11-16,M,1
2007,11,14,16183,Tanya,Carlson,60000,1968-11-04,F,1
2007,9,23,29412,Melinda,Gutierrez,40000,1966-09-18,F,4
2007,12,17,16371,Caleb,Diaz,40000,1960-03-14,M,2
2007,9,17,15285,Olivia,Rodriguez,40000,1976-02-11,F,2
2007,11,29,20734,Luis,Phillips,50000,1978-07-17,M,2
2007,12,17,29034,Jonathan,Patterson,60000,1957-01-15,M,4
2007,4,27,15133,Raul,Rai,120000,1977-07-07,M,1
2007,11,5,20140,Joe,Navarro,10000,1962-09-07,M,1
2007,5,17,27342,Henry,Rana,80000,1980-08-18,M,1
2007,10,24,11304,Julia,Garcia,100000,1964-03-17,F,1
2007,12,3,17676,Eugene,Yang,30000,1961-06-03,M,2
2007,8,28,11274,Kyle,Foster,50000,1938-04-12,M,3
2007,5,29,27277,Jeremy,Wood,60000,1973-12-12,M,1
2007,12,26,16562,Colleen,Zhang,40000,1480-03-29,F,2
2007,8,25,21212,Nicolas,Lal,70000,1968-11-23,M,3
2007,12,27,23481,Dustin,Xu,100000,1967-06-15,M,1
2007,9,5,22120,Jennifer,Perry,60000,1957-11-01,F,1
2007,8,24,24899,Vincent,Zhu,80000,1977-01-18,M,5
2007,12,31,25006,Bailey,Murphy,30000,1982-02-19,F,2
2007,12,13,15636,David,White,40000,1974-05-25,M,4
2007,10,15,24763,Fernando,Hill,40000,1977-10-21,M,1
2007,11,22,15511,Haley,Kelly,60000,1973-02-11,F,3
2007,12,1,18077,Philip,Ruiz,70000,1951-08-15,M,3
2007,12,17,11143,Jonathan,Henderson,40000,1981-02-04,M,3
2007,11,19,13146,Gabriella,Ramirez,40000,1980-05-15,F,2
2007,10,29,11855,Christian,Walker,60000,1967-08-13,M,2
2007,8,26,27770,Autumn,Zhao,30000,1971-05-04,F,2
2007,5,31,18147,Katrina,Luo,170000,1948-10-23,F,1
2007,8,26,19005,Lauren,Peterson,60000,1953-03-27,F,2
2007,10,10,22089,Mason,Gray,130000,1965-03-04,M,3
2007,8,18,17583,Stephanie,Cook,70000,1972-07-17,F,2
2007,12,29,18742,Don,Guo,70000,1964-06-18,M,1
2007,2,7,14065,Samuel,Diaz,70000,1967-07-27,M,1
2007,8,2,12054,Luke,Diaz,90000,1972-06-04,M,2
2007,11,13,13261,Lindsey,Andersen,130000,1961-04-05,F,3
2007,6,17,15784,Rebekah,Vazquez,90000,1971-09-04,F,1
2007,12,21,17627,Dennis,Chen,40000,1978-09-09,M,4
2007,11,18,13717,Audrey,Gill,30000,1957-07-13,F,3
2007,8,10,19443,Dominic,Raman,20000,1955-10-04,M,3
2007,8,25,11883,Hannah,Anderson,70000,1963-08-14,F,3
2007,11,13,25192,Janet,Gill,90000,1964-08-01,F,5
2007,11,30,19647,Hailey,Sanders,30000,1983-10-18,F,2
2007,8,14,23682,Natalie,Harris,50000,1945-05-11,F,2
2007,10,9,24827,Alexander,Martinez,50000,1969-06-10,M,2
2007,6,15,21037,Bruce,Arun,40000,1973-10-18,M,1
2007,8,20,16675,Kristi,Arthur,160000,1963-06-17,F,4
2007,6,1,19903,Marcus,Nelson,100000,1960-12-04,M,1
2007,3,29,15568,Aaron,Hayes,80000,1962-01-11,M,1
2007,9,19,19223,Jacqueline,Cook,30000,1961-12-22,F,1
2007,11,13,28969,Eduardo,Flores,30000,1952-05-08,M,2
2007,9,27,25538,Andy,Jiménez,30000,1966-07-06,M,3
2007,12,26,11366,Virginia,Patel,20000,1983-10-25,F,1
2007,12,7,13653,Tony,Chander,90000,1945-03-25,M,4
2007,10,8,25299,Hector,Romero,20000,1984-10-26,M,1
2007,10,26,12634,Derrick,Ruiz,120000,1949-09-13,M,2
2007,11,30,19165,Miranda,Russell,70000,1972-09-02,F,4
2007,2,21,25030,Jessie,Romero,40000,1957-06-26,F,1
2007,5,4,21106,Katie,Sharma,40000,1966-01-09,F,1
2007,5,4,15265,Kristopher,Malhotra,40000,1944-08-18,M,1
2007,12,24,19951,Roy,Moreno,80000,1980-07-26,M,1
2007,10,17,22747,Brianna,Martinez,70000,1949-03-10,F,2
2007,3,20,21036,Ruben,Hernandez,30000,1973-06-22,M,1
2007,2,10,21272,Nicole,Ward,90000,1972-12-24,F,1
2007,12,17,11854,Jason,Mitchell,60000,1972-04-18,M,7
2007,12,25,23483,David,Jai,110000,1967-02-15,M,2
2007,3,8,20982,Arthur,Jiménez,40000,1946-02-09,M,1
2007,8,25,28094,Melanie,Peterson,30000,1982-11-26,F,1
2007,12,12,20475,Blake,Martinez,110000,1969-09-26,M,2
2007,6,29,27539,Samuel,Winston,70000,1972-07-09,M,1
2007,11,30,25155,Theresa,Alonso,110000,1969-01-06,F,2
2007,11,20,16997,Natalie,Allen,60000,1968-04-24,F,3
2007,9,22,19678,Martin,Rodriguez,60000,1975-08-07,M,1
2007,9,13,11577,Janet,Serrano,30000,1969-10-22,F,1
2007,12,2,19856,Tammy,Madan,60000,1950-06-16,F,3
2007,10,3,18285,Roberto,Romero,60000,1964-08-04,M,3
2007,10,20,23424,Adriana,Subram,70000,1971-04-24,F,2
2007,11,23,24658,Jenna,Perez,40000,1951-05-17,F,3
2007,8,19,11078,Gina,Martin,40000,1978-01-10,F,3
2007,5,17,18625,Derrick,Moreno,30000,1976-06-13,M,1
2007,10,28,24108,Tonya,Lal,20000,1981-02-16,F,1
2007,10,14,12192,Jocelyn,Hayes,60000,1958-11-26,F,1
2007,4,2,27193,Daniel,Miller,50000,1978-05-18,M,1
2007,7,19,16805,Fernando,Allen,60000,1954-03-14,M,4
2007,9,9,11706,Blake,Perez,60000,1967-02-14,M,1
2007,1,24,29364,Lee,Rubio,10000,1970-03-24,M,1
2007,2,17,12384,Jacquelyn,Gutierrez,40000,1977-10-01,F,1
2007,6,14,21035,Roy,Sanchez,30000,1973-07-16,M,1
2007,9,20,18391,Jacqueline,Russell,80000,1966-01-09,F,2
2007,12,27,16700,Billy,Gill,70000,1967-06-21,M,1
2007,10,1,12433,Antonio,Price,40000,1959-07-20,M,3
2007,12,21,25241,Aaron,Powell,90000,1962-12-25,M,1
2007,7,31,11057,Carl,Andersen,70000,1957-10-12,M,1
2007,12,12,22164,Destiny,Morris,70000,1981-08-24,F,3
2007,10,9,29432,Gabrielle,Roberts,40000,1979-07-08,F,5
2007,11,1,26680,Melissa,Powell,80000,1960-11-12,F,3
2007,12,7,19622,Roger,Yuan,90000,1962-12-26,M,2
2007,8,6,26989,Mason,Campbell,20000,1976-05-23,M,2
2007,9,4,16002,Paige,Hayes,110000,1941-02-10,F,3
2007,12,14,24881,Tasha,Ashe,150000,1952-02-24,F,1
2007,10,31,25379,Hailey,Young,50000,1976-04-08,F,1
2007,12,6,14810,Russell,Anand,40000,1970-11-26,M,2
2007,12,20,23148,Nathan,Ross,40000,1974-07-27,M,1
2007,12,23,15486,Kevin,Griffin,60000,1973-09-23,M,2
2007,10,26,28011,Andrew,Lan,60000,1947-02-25,M,2
2007,10,18,22886,Andrea,King,60000,1971-09-08,F,3
2007,4,6,14411,Ashley,Johnson,70000,1955-02-04,F,1
2007,10,9,14064,Stacey,Li,70000,1968-06-09,F,3
2007,9,9,21255,Martha,Lu,60000,1943-09-02,F,2
2007,5,22,25221,Erica,Zhu,60000,1965-04-17,F,1
2007,11,10,14180,Henry,Patel,100000,1950-05-05,M,1
2007,12,6,12376,Holly,Perez,20000,1984-04-01,F,2
2007,10,12,13639,Colin,Liang,100000,1975-08-07,M,3
2007,10,20,13350,Isaac,Sandberg,170000,1947-09-03,M,2
2007,11,19,11823,Morgan,Turner,70000,1970-10-24,F,5
2007,11,30,16841,James,Turner,80000,1968-11-16,M,2
2007,10,20,17821,Marvin,Gill,40000,1968-09-20,M,2
2007,12,13,21838,Gerald,Ruiz,90000,1949-09-02,M,1
2007,3,18,14676,Micah,Wang,70000,1971-01-26,M,1
2007,12,8,21896,Roy,Subram,100000,1974-07-26,M,3
2007,9,23,28623,Marcus,Turner,40000,1962-03-04,M,2
2007,11,5,25105,Warren,Nara,80000,1963-11-20,M,4
2007,4,7,25112,Suzanne,Zhu,60000,1972-10-18,F,1
2007,10,2,22844,Marie,Arun,70000,1980-08-18,F,2
2007,11,10,12135,Fernando,Taylor,90000,1961-04-11,M,1
2007,4,30,14412,Nicole,Blue,70000,1955-04-03,F,1
2007,12,11,13085,Daniel,Harris,30000,1978-03-19,M,4
2007,8,24,29000,Nathan,Baker,70000,1951-08-22,M,2
2007,8,9,11198,Brooke,Sanders,70000,1950-11-26,F,3
2007,12,21,14606,Amanda,Cooper,80000,1969-08-14,F,4
2007,12,8,14316,Leonard,Anand,60000,1966-01-07,M,3
2007,10,26,29178,Candice,She,80000,1973-09-01,F,4
2007,10,30,12653,Nichole,Andersen,150000,1954-01-25,F,5
2007,11,21,28481,Kristine,Moreno,10000,1983-01-15,F,4
2007,11,16,18763,Julie,Chander,40000,1942-02-24,F,3
2007,12,11,16571,Audrey,Torres,20000,1955-09-09,F,2
2007,10,26,22990,Alyssa,Stewart,40000,1980-12-03,F,1
2007,9,12,16605,Toni,Randall,60000,1979-11-10,F,2
2007,9,29,19896,Kaitlyn,Thomas,60000,1956-02-16,F,1
2007,4,4,12854,Reginald,Romero,40000,1967-05-23,M,1
2007,9,1,25148,Ryan,Simmons,60000,1961-10-06,M,2
2007,8,18,20154,Raul,Luo,10000,1982-10-03,M,2
2007,1,23,17739,Colin,Cai,20000,1965-11-10,M,1
2007,8,18,28107,Tara,Simpson,20000,1954-03-25,F,4
2007,8,26,14174,Alberto,Diaz,70000,1949-09-08,M,3
2007,10,29,28633,Christina,Howard,40000,1977-07-26,F,3
2007,1,14,13626,Johnathan,Madan,90000,1977-09-20,M,1
2007,9,15,12291,Johnathan,Suri,90000,1948-04-19,M,2
2007,9,2,12305,Xavier,Bailey,80000,1958-07-06,M,1
2007,9,4,28939,Ronald,Fernandez,80000,1978-10-16,M,2
2007,11,26,12332,Andres,Nara,90000,1952-08-10,M,2
2007,9,30,15816,Victoria,Miller,40000,1980-05-20,F,2
2007,4,3,27338,Virginia,Lopez,70000,1979-11-17,F,1
2007,2,28,14101,Franklin,Lal,40000,1946-09-11,M,1
2007,6,18,13557,Stacey,Liu,40000,1973-07-25,F,1
2007,10,5,11828,Katherine,Martinez,70000,1973-06-08,F,1
2007,12,11,25410,Kaitlyn,Ward,70000,1972-10-17,F,1
2007,10,23,22874,Drew,Anand,40000,1965-10-10,M,2
2007,11,13,18572,Danielle,Watson,60000,1970-11-16,F,2
2007,8,16,28402,Kristin,Kumar,30000,1969-05-26,F,3
2007,11,15,11078,Gina,Martin,40000,1978-01-10,F,2
2007,8,7,11119,Evan,James,30000,1939-04-10,M,3
2007,9,29,24135,Martin,Martinez,30000,1979-09-02,M,2
2007,12,1,25332,Jackson,Bryant,80000,1970-07-26,M,2
2007,2,22,17114,Jarrod,Mehta,40000,1975-10-12,M,1
2007,9,12,14127,Lacey,Zhang,10000,1980-02-08,F,3
2007,8,8,21507,Hunter,Smith,150000,1961-01-15,M,1
2007,9,26,22866,William,Thompson,30000,1978-06-14,M,2
2007,9,8,20929,Darryl,Zeng,30000,1983-06-12,M,3
2007,1,22,16824,Randall,Munoz,120000,1961-05-17,M,1
2007,12,16,23611,Dave,Natsuhara,80000,1948-03-04,M,1
2007,11,16,11772,Cameron,Moore,50000,1977-01-24,M,3
2007,8,14,22055,Hannah,Clark,120000,1972-03-05,F,3
2007,2,3,29390,Summer,Rodriguez,40000,1970-05-14,F,1
2007,12,7,19118,Ian,Thomas,60000,1975-08-03,M,1
2007,12,29,20472,Edward,Coleman,90000,1969-01-20,M,4
2007,3,26,27091,Miguel,Martin,60000,1975-10-20,M,1
2007,12,12,21830,Briana,Alonso,170000,1959-10-17,F,1
2007,11,16,17355,Shaun,Black,10000,1948-09-05,M,1
2007,11,1,11068,Tiffany,Liang,80000,1959-09-23,F,3
2007,12,27,12650,Aaron,Wright,90000,1954-03-06,M,1
2007,10,1,28543,Roger,Ye,30000,1978-09-10,M,4
2007,11,1,16304,Justin,Moore,20000,1983-10-16,M,2
2007,5,4,15642,Cara,Gao,10000,1981-08-24,F,1
2007,11,24,14450,Kevin,Butler,130000,1968-04-09,M,2
2007,11,16,28614,Luis,Jenkins,20000,1961-05-15,M,1
2007,7,12,13741,Haley,Morgan,40000,1961-10-19,F,1
2007,10,21,15657,Marcus,Hayes,30000,1964-06-20,M,4
2007,11,29,12653,Nichole,Andersen,150000,1954-01-25,F,4
2007,5,6,14439,Brian,Cox,100000,1969-08-02,M,1
2007,8,9,21021,Gary,Serrano,30000,1963-07-11,M,4
2007,7,24,17511,Tabitha,Subram,80000,1959-10-11,F,4
2007,11,24,13304,Sara,Peterson,70000,1959-12-26,F,4
2007,9,23,12116,Amanda,Gray,70000,1955-02-22,F,2
2007,12,14,22018,Todd,Sun,40000,1941-05-09,M,2
2007,8,6,19346,Donna,She,40000,1969-10-15,F,1
2007,12,2,18776,Connor,Allen,30000,1979-10-06,M,3
2007,11,5,26268,Jonathon,Romero,20000,1961-08-26,M,3
2007,7,28,18957,Mackenzie,Lopez,70000,1966-04-10,F,3
2007,9,10,18570,Mason,Peterson,60000,1970-04-22,M,2
2007,9,9,12595,Mathew,Blanco,30000,1965-06-19,M,2
2007,9,18,13627,Natasha,Rubio,80000,1976-07-07,F,3
2007,10,29,21365,Gloria,Ramos,10000,1952-06-06,F,2
2007,3,2,14234,Gina,Romero,100000,1974-06-17,F,1
2007,12,28,13523,Adrienne,Ruiz,10000,1980-11-03,F,3
2007,11,28,17360,Kyle,Lal,40000,1979-01-04,M,3
2007,12,23,17315,Carolyn,Munoz,60000,1964-12-20,F,2
2007,10,10,11619,Sierra,Young,50000,1977-05-01,F,2
2007,2,15,23433,Pedro,Muñoz,70000,1972-04-09,M,1
2007,10,10,12272,Justin,Alexander,40000,1963-12-10,M,2
2007,10,27,24909,Grant,Yuan,100000,1976-12-12,M,3
2007,8,9,22848,Peter,Pal,80000,1978-10-09,M,2
2007,8,31,11262,Jennifer,Simmons,80000,1968-05-04,F,2
2007,10,18,12191,Melissa,Washington,60000,1958-04-10,F,4
2007,10,7,11936,Hunter,Clark,30000,1981-04-11,M,3
2007,10,21,14920,Jason,Hill,60000,1963-05-24,M,1
2007,10,14,25104,Natalie,Parker,70000,1963-10-13,F,2
2007,10,22,11515,Shannon,Huang,30000,1958-02-25,F,3
2007,8,6,27968,Roger,Xu,70000,1980-06-06,M,2
2007,9,12,27875,Pamela,Patel,10000,1981-09-20,F,2
2007,11,28,15447,Regina,Madan,20000,1965-05-11,F,1
2007,12,16,19914,Willie,Ma,80000,1948-04-27,M,3
2007,5,6,15918,Roberto,Ruiz,70000,1956-02-03,M,1
2007,12,30,11606,Melody,Ramos,10000,1979-02-03,F,4
2007,8,14,11500,Sarah,Simmons,40000,1978-09-18,F,4
2007,10,30,14106,Melissa,Hughes,40000,1980-01-13,F,4
2007,11,9,11240,Anne,Hernandez,160000,1962-12-11,F,4
2007,8,29,14733,Clarence,Raji,30000,1957-02-26,M,2
2007,4,14,13896,Hailey,Mitchell,70000,1973-10-10,F,1
2007,7,26,25780,Dana,Gill,90000,1948-06-05,F,3
2007,12,26,25738,Jacquelyn,Ruiz,30000,1963-07-16,F,3
2007,12,4,11444,Tina,Mehta,70000,1980-04-28,F,1
2007,8,21,18267,Brad,Jai,60000,1967-05-23,M,1
2007,9,18,18737,Ricky,Gomez,100000,1963-07-21,M,1
2007,5,15,15644,Savannah,Gonzalez,10000,1983-08-20,F,1
2007,8,11,17251,Tonya,Nara,100000,1975-04-13,F,3
2007,6,4,11590,Erika,Diaz,30000,1967-10-18,F,1
2007,2,8,15523,Jonathan,Yang,40000,1968-02-08,M,1
2007,4,13,19254,Anibal,Sousa,20000,1960-11-07,M,1
2007,2,25,14030,Lawrence,Sanz,80000,1959-10-21,M,1
2007,11,17,22796,Brad,Nath,110000,1961-05-17,M,3
2007,10,29,28281,Juan,Cox,70000,1939-12-26,M,2
2007,8,8,19733,Caitlin,Watson,60000,1943-10-21,F,1
2007,12,17,28343,Shelby,Morgan,30000,1981-12-07,F,1
2007,9,12,11709,Hailey,Collins,60000,1967-02-19,F,1
2007,11,4,25075,Samantha,Thompson,70000,1967-05-27,F,3
2007,9,3,12178,Ethan,Shan,80000,1958-05-11,M,2
2007,9,4,26424,Kayla,White,60000,1980-05-03,F,3
2007,9,18,15860,Joe,Moreno,40000,1976-10-20,M,1
2007,8,12,18701,Kenneth,Lal,60000,1972-08-02,M,3
2007,12,31,17847,Logan,Lee,30000,1979-06-25,M,1
2007,8,21,11507,Isabella,Russell,60000,1970-11-20,F,2
2007,9,29,13979,Chloe,Jenkins,40000,1983-04-03,F,2
2007,7,2,14066,Melody,Jimenez,60000,1966-11-23,F,3
2007,7,11,16339,Seth,Davis,30000,1954-05-02,M,1
2007,11,19,26556,Jeremy,Cooper,60000,1980-05-04,M,3
2007,11,3,24916,Kara,Pal,90000,1974-11-16,F,4
2007,9,19,12169,Abigail,Howard,120000,1965-11-16,F,4
2007,10,24,11142,Eduardo,Patterson,40000,1981-08-14,M,1
2007,11,30,12014,Devin,Sanders,10000,1953-02-09,M,2
2007,8,4,11300,Fernando,Barnes,80000,1964-03-03,M,2
2007,11,1,26842,Felicia,Alonso,10000,1968-06-25,F,1
2007,9,9,29333,Abby,Martinez,40000,1941-09-10,F,2
2007,12,10,20124,Natalie,Coleman,40000,1977-09-13,F,1
2007,9,27,22227,Barbara,Cai,60000,1960-05-21,F,2
2007,12,27,12060,Andrew,Wedge,150000,1947-04-16,M,2
2007,2,25,12623,Jesse,Sanchez,10000,1956-07-18,M,1
2007,12,19,19598,Kaitlyn,Powell,60000,1966-12-09,F,4
2007,5,14,27354,Deanna,Patel,120000,1978-08-22,F,1
2007,9,23,11631,Antonio,Bennett,60000,1975-02-13,M,2
2007,2,14,15527,Megan,Rivera,50000,1968-04-08,F,1
2007,9,9,23472,Alyssa,Rodriguez,70000,1960-11-15,F,2
2007,11,8,22115,Dalton,Rogers,70000,1957-06-13,M,3
2007,4,17,15151,Karl,Shen,110000,1975-12-14,M,1
2007,10,10,14108,Thomas,Yang,40000,1979-04-07,M,2
2007,8,14,11065,Jessica,Henderson,60000,2452-03-20,F,3
2007,8,6,11416,Katrina,Becker,60000,1949-03-19,F,2
2007,9,3,16597,Kelli,Xu,100000,1955-03-15,F,3
2007,7,5,11433,Maurice,Shan,80000,1955-09-02,M,6
2007,10,5,25628,Jessie,Dominguez,20000,1968-05-27,F,2
2007,11,19,13494,Byron,Gutierrez,10000,1966-03-05,M,2
2007,10,9,14554,Isaac,Mitchell,20000,1944-07-06,M,1
2007,10,21,17694,Joan,Carter,50000,1977-08-06,F,1
2007,10,14,29409,Kelsey,Pal,30000,1983-10-23,F,3
2007,10,13,26181,Lucas,Ross,40000,1982-02-16,M,3
2007,10,17,12132,Kaitlyn,Henderson,110000,1959-11-19,F,1
2007,9,5,24675,Jackson,Nelson,70000,1953-07-04,M,2
2007,11,10,25130,Micah,Huang,70000,1969-02-20,M,2
2007,9,16,22469,Sabrina,Moreno,20000,1971-11-01,F,3
2007,12,31,12146,Xavier,Thomas,110000,1969-07-14,M,4
2007,12,28,13911,Andrea,Kelly,80000,1969-05-26,F,3
2007,10,3,26933,Jessie,Sanz,20000,1964-05-14,F,2
2007,4,11,12736,Diana,Ruiz,20000,1976-07-26,F,1
2007,11,27,15627,Troy,Srini,40000,1976-12-24,M,3
2007,1,18,15462,Tony,Chande,10000,1947-08-27,M,1
2007,12,29,28095,Natalie,Bryant,30000,1982-02-11,F,1
2007,2,4,14337,Olivia,Coleman,40000,1982-03-01,F,1
2007,7,10,19335,Cedric,Ye,20000,1968-08-17,M,2
2007,11,14,24357,Eric,Baker,60000,1962-03-15,M,3
2007,12,13,27761,Monica,Madan,40000,1972-06-01,F,2
2007,8,1,18293,Austin,Butler,90000,1963-05-04,M,1
2007,9,3,21375,Carl,Sharma,20000,1953-05-24,M,2
2007,5,10,15647,Dawn,He,20000,1982-11-20,F,1
2007,10,13,20667,Jodi,Pal,70000,1972-12-27,F,3
2007,5,14,27288,Destiny,Richardson,70000,1974-09-21,F,1
2007,11,17,24648,Amanda,King,30000,1948-11-11,F,4
2007,12,14,19394,Henry,Nelson,60000,1965-06-16,M,2
2007,10,19,20570,George,Martinez,130000,1950-08-11,M,4
2007,9,22,18691,Claudia,Zheng,90000,1973-03-24,F,4
2007,12,13,11738,Elijah,Alexander,60000,1963-10-09,M,3
2007,12,26,21413,Dalton,Robinson,60000,1978-01-08,M,2
2007,8,15,18053,Stefanie,Smith,40000,1964-10-07,F,2
2007,11,14,23038,Sydney,Reed,60000,1959-11-27,F,2
2007,2,6,15531,Calvin,Raji,60000,1967-06-14,M,1
2007,8,5,23690,Angel,James,40000,1951-06-05,M,2
2007,10,23,11785,Theodore,Diaz,40000,1976-02-25,M,1
2007,10,13,13267,Matthew,Moore,30000,1936-03-05,M,3
2007,12,4,20891,Darrell,Anand,40000,1971-11-14,M,2
2007,9,4,26693,Charles,Perez,70000,1960-10-16,M,2
2007,10,15,19128,Madison,Jackson,70000,1974-03-13,F,5
2007,5,5,27440,Trinity,Howard,70000,1956-07-11,F,1
2007,10,29,11866,Lucas,Scott,60000,1965-07-02,M,1
2007,9,11,19679,Erick,Rana,60000,1975-03-11,M,2
2007,11,4,25064,James,Harris,150000,1970-02-18,M,3
2007,9,30,17721,Cheryl,Alan,10000,1945-01-03,F,3
2007,10,4,11760,Melody,Moreno,70000,1971-10-27,F,3
2007,11,14,14084,Robert,Lal,30000,1984-05-06,M,3
2007,11,21,24656,Julia,Moore,70000,1950-07-03,F,2
2007,12,16,11660,Miranda,Gonzales,60000,1973-01-22,F,4
2007,7,16,11275,Jenny,Rai,80000,1938-01-18,F,3
2007,8,8,20696,Ethan,Gonzales,60000,1968-06-21,M,4
2007,10,5,29289,Devon,Raje,70000,1968-08-27,M,4
2007,8,2,29393,Sheena,Rai,30000,1967-11-13,F,2
2007,12,8,13896,Hailey,Mitchell,70000,1973-10-10,F,3
2007,11,28,22964,Eric,Hayes,30000,1939-05-01,M,2
2007,10,2,11631,Antonio,Bennett,60000,1975-02-13,M,1
2007,12,30,19498,Christy,Wang,30000,1983-02-03,F,3
2007,10,1,14131,Javier,Navarro,20000,1982-08-16,M,2
2007,8,8,23050,Jack,Hall,50000,1940-08-12,M,3
2007,8,8,17447,Sydney,Lewis,80000,1939-03-18,F,2
2007,4,18,12853,Evelyn,Malhotra,40000,1967-08-25,F,1
2007,12,15,28320,Janet,Navarro,60000,1964-11-19,F,1
2007,10,13,16763,Juan,Suarez,50000,1977-11-04,M,1
2007,12,25,20238,Anna,Watson,90000,1971-12-14,F,1
2007,12,23,11092,Cheryl,Diaz,90000,1971-05-06,F,2
2007,11,27,26690,Alexia,Bennett,110000,1968-09-11,F,4
2007,10,7,11176,Mason,Roberts,90000,1972-01-25,M,1
2007,10,4,17526,Tristan,Gonzales,60000,1961-03-25,M,1
2007,12,31,13595,Cole,Stewart,70000,1955-06-02,M,3
2007,8,13,19327,Candace,Gonzalez,30000,1970-08-03,F,1
2007,11,1,16338,Barbara,Zhang,20000,1953-03-18,F,3
2007,9,14,16516,Melvin,She,20000,1984-07-27,M,2
2007,8,24,16482,Tabitha,Arthur,30000,1954-05-15,F,3
2007,9,29,19515,Nancy,Garcia,30000,1979-02-17,F,2
2007,10,10,28117,Craig,Vazquez,40000,1958-08-15,M,3
2007,12,7,12854,Reginald,Romero,40000,1967-05-23,M,4
2007,11,19,20327,Sophia,Perez,130000,1967-04-12,F,1
2007,12,17,26932,Kristina,Raman,30000,1965-08-26,F,2
2007,12,4,19851,Louis,Pal,70000,1949-06-04,M,2
2007,12,4,22579,Kara,Lal,10000,1980-04-17,F,2
2007,11,3,26499,Renee,Ruiz,60000,1952-02-18,F,2
2007,8,8,25752,Christy,McDonald,20000,1956-10-25,F,3
2007,9,29,12750,Teresa,Vazquez,40000,1454-11-29,F,3
2007,11,10,15317,Rachel,Jenkins,60000,1951-05-20,F,2
2007,5,1,15648,Edgar,Gonzalez,20000,1982-09-04,M,1
2007,10,20,22966,Jodi,Chapman,80000,1960-12-02,F,2
2007,1,6,23409,Brad,Raji,90000,1973-07-10,M,1
2007,11,22,12461,Ruth,Suri,40000,1972-02-28,F,4
2007,8,21,28498,Tabitha,Ruiz,10000,1963-04-11,F,2
2007,11,26,13079,Edwin,Bhat,80000,1961-02-26,M,3
2007,10,28,16193,Victor,Rubio,30000,1982-06-20,M,2
2007,10,15,13860,Olivia,Watson,40000,1976-11-09,F,2
2007,10,29,12350,Logan,Hernandez,90000,1977-02-25,M,1
2007,3,6,23655,Grace,Murphy,90000,1976-11-21,F,1
2007,8,29,28862,Catherine,Ramirez,40000,1980-06-26,F,1
2007,12,10,19757,Allison,Allen,60000,1980-05-09,F,2
2007,12,10,27111,Gabriel,Flores,60000,1970-08-15,M,2
2007,8,27,16771,Ian,Walker,50000,1976-12-24,M,1
2007,6,2,11578,Trisha,Huang,10000,1968-11-08,F,1
2007,8,12,20391,Meghan,Serrano,70000,1944-05-20,F,3
2007,12,27,15762,Garrett,Stewart,30000,1978-05-08,M,2
2007,10,20,19099,Sheena,Deng,120000,1976-11-09,F,3
2007,11,22,19144,Edwin,He,80000,1969-12-26,M,4
2007,4,1,17789,Kari,Dominguez,30000,1971-06-12,F,1
2007,7,13,11455,Ross,Sanz,100000,1978-04-21,M,1
2007,11,7,12685,Jaclyn,Xu,90000,1976-03-22,F,5
2007,11,29,20568,Dustin,Raji,90000,1950-06-18,M,2
2007,8,18,12514,Lacey,Becker,30000,1981-12-09,F,1
2007,12,11,17168,Jada,Perez,60000,1955-07-27,F,1
2007,8,18,22642,Garrett,Rivera,20000,1971-04-24,M,3
2007,8,17,13349,Kaitlyn,Gonzalez,130000,1947-10-06,F,1
2007,12,15,14117,Emma,Cook,80000,1972-10-23,F,3
2007,11,21,25729,Tabitha,Kapoor,20000,1964-01-12,F,4
2007,9,9,27525,Ariana,Sanders,60000,1978-06-14,F,3
2007,8,11,22288,Isabel,Patterson,60000,1968-11-26,F,2
2007,8,22,18449,Derrick,Ramos,40000,1981-09-13,M,2
2007,10,8,13121,Latasha,Jimenez,80000,1969-03-22,F,1
2007,12,29,26910,Kristina,Kovar,30000,1942-05-09,F,4
2007,12,11,20712,Colin,Huang,40000,1978-07-21,M,2
2007,10,22,26261,Brooke,Watson,20000,1960-05-08,F,4
2007,11,4,19071,Joe,Jimenez,130000,1954-04-15,M,4
2007,12,12,27499,Barbara,Kumar,80000,1959-07-08,F,2
2007,12,6,22524,Michele,Hernandez,40000,1966-06-26,F,3
2007,5,22,27365,Jimmy,Jimenez,100000,1975-05-15,M,1
2007,12,26,16826,Roberto,Vazquez,130000,1961-11-12,M,5
2007,7,13,11942,George,Gonzalez,20000,1953-06-13,M,4
2007,9,1,20666,Lacey,Rai,70000,1972-10-07,F,3
2007,12,20,19536,Brooke,Cooper,60000,1964-05-10,F,1
2007,9,11,21766,Jesse,Baker,70000,1949-05-26,M,1
2007,12,5,20730,Aaron,Shan,40000,1975-06-15,M,3
